parameterization_id,ART Link Max,ART Link Mid,Base Infectivity,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,PreART Link Max,PreART Link Mid,PreART Link Min,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: Infmrl Condoms Late,Swaziland: LOW Risk,Swaziland: Trns Condoms Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Male To Female Young,Male To Female Old,iteration_number,run_number,sim_id,likelihood
203,0.952087073,2010.569233,0.002339189,0.001469518,1992.68342,3.025450656,0.229495789,2001.823102,2.372481573,0.000460164,0.824569739,1995.928395,0.005454164,1982.42921,0.320191628,16.22389011,0.04,17.42905344,0.334823762,0.730791159,0.098345722,1996.799992,2.987435226,0.000136986,4.908571653,2.899413869,,3848,,1
204,0.938792559,2010.502539,0.00235,0.001322667,1992.459745,3.014321564,0.208829641,2001.370154,2.201728367,0.000392243,0.864915243,1993.866545,0.005048673,1982.618034,0.3125223,16.50709863,0.04,17.64096254,0.301878032,0.715740171,0.125793743,1996.854871,3.088950317,0.000136986,5.828573676,2.848527547,,53728,,1
205,0.954294803,2010.608546,0.00235,0.001400081,1992.010477,3.026557675,0.187164491,2001.366211,2.327148613,0.000445167,0.713831337,1995.59026,0.081927801,1981.642488,0.350708244,16.04867381,0.04,17.94763917,0.330027656,0.741179549,0.107514321,1995.658729,3.346250632,0.000136986,4.628675281,2.957906919,,55903,,1
206,0.956226026,2010.989289,0.002349014,0.001372489,1992.429685,2.84111078,0.214245482,2001.523806,2.110234674,0.000383044,0.800440693,1995.23266,0.059582014,1984.031413,0.32747519,16.27666239,0.057889559,17.28329639,0.33986077,0.728009014,0.096545766,1997.473744,3.146077705,0.000136986,4.766608846,3.030067064,,48196,,1
207,0.949261534,2010.668948,0.002348728,0.00118167,1993.236664,3.037473274,0.220148137,2002.615289,2.82277111,0.000489036,0.843213245,1996.194197,0.036466226,1982.714661,0.296679304,16.27313958,0.04,17.56630741,0.334548714,0.69886938,0.043248107,1997.274915,2.866350829,0.000197923,4.37156437,2.543267764,,37361,,1
208,0.950931088,2011,0.002282159,0.00170665,1993.01881,2.53510361,0.201580295,2002.037688,2.157734578,0.00045916,0.778377997,1995.08192,0,1981.872482,0.385375921,16.03995274,0.04,18.42111207,0.315149132,0.762783144,0.159719824,1994.796651,2.503087223,0.000136986,4.772705721,3.430570507,,44796,,1
209,0.950024946,2010.45566,0.00232876,0.001550278,1993.047639,2.789183776,0.21899174,2000.955173,2.623245584,0.000447939,0.843748362,1996.371354,0.001454155,1982.460758,0.321016776,16.58051773,0.04,17.66684857,0.302501329,0.740779385,0.110719743,1996.904546,2.894986847,0.000136986,4.927617203,2.803058338,,33628,,1
210,0.957002005,2010.935253,0.00228287,0.001387476,1992.888605,3.107694309,0.227511266,2001.292944,2.261965092,0.000549216,0.809533171,1995.701142,0.000685881,1982.869886,0.288679409,16.40370986,0.04,17.72103286,0.294580534,0.735752233,0.097722871,1996.938015,3.057289977,0.000154785,5.000090173,2.628316914,,61730,,1
211,0.95305552,2010.967725,0.002345887,0.001378427,1992.713757,3.07949308,0.291369692,2000.97887,2.104447999,0.00051266,0.789152372,1995.64952,0.028144355,1982.836282,0.28889478,16.74492442,0.04,17.32382853,0.342045958,0.740893716,0.05591544,1995.806483,2.949795759,0.000136986,4.806984543,3.065820657,,21764,,1
212,0.958442614,2009.732829,0.002310035,0.001541958,1992.543846,2.88703739,0.227024505,2001.120124,2.066899101,0.000521144,0.797565223,1995.968663,0,1981.212527,0.339086599,16.26788761,0.056461892,17.32981935,0.322630306,0.715528205,0.09377883,1998.448655,2.799277127,0.000141163,4.942957094,2.813737194,,3148,,1
213,0.932778662,2010.535815,0.002254173,0.001139836,1992.781649,2.94303873,0.207399358,2001.778316,2.549067211,0.000412249,0.815559759,1996.562257,0,1983.549159,0.286587472,16.06453977,0.04,18.44715454,0.35973121,0.742854056,0.124778277,1998.068622,2.719077272,0.000136986,5.342109779,2.729419264,,60078,,1
214,0.95357205,2010.121712,0.002345759,0.00163743,1992.6393,3.108931738,0.219265226,2001.614051,2.807110435,0.00049409,0.828132897,1995.366651,0.059716833,1983.256519,0.3362343,16.30845895,0.050297011,17.24938986,0.334331939,0.732572106,0.136519493,1997.967899,3.105913828,0.000136986,4.835271535,2.773021972,,28206,,1
215,0.944836399,2010.416295,0.002344241,0.001633938,1992.091944,3.044213136,0.230960955,2000.894003,2.423687623,0.000397806,0.76111466,1996.564549,0.001836165,1982.898755,0.318958551,16.38429261,0.049198595,17.58248848,0.34975833,0.720237636,0.124335341,1997.200494,3.001276643,0.000136986,5.022381225,2.9416182,,18812,,1
216,0.949915639,2010.361183,0.002333235,0.001486765,1992.776563,3.107386096,0.227797542,2002.373091,2.465005561,0.000529435,0.799815306,1995.968527,0.018758556,1982.684155,0.293193109,16.39500394,0.050225674,17.38142558,0.327355472,0.737361118,0.110935462,1996.613704,2.876354575,0.000136986,5.064771191,2.89945146,,9996,,1
217,0.956585214,2011,0.002337145,0.001546173,1992.859509,2.964726354,0.160503148,2002.282816,2.851272083,0.000550389,0.766267618,1995.25387,0,1983.545426,0.295839812,16.44544579,0.051951902,17.40608722,0.311162447,0.711783299,0.156285352,1997.029349,2.948823065,0.000145223,4.888521843,2.376800326,,39031,,1
218,0.952272606,2010.67988,0.002329444,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,1996.680484,3.003583202,0.000136986,4.89377618,2.857881347,,61539,,1
219,0.943803419,2010.520253,0.00235,0.001500646,1991.771957,2.939329692,0.246458019,2001.466216,2.35377438,0.000464507,0.785728692,1996.36149,0,1983.01816,0.337567693,16.64024101,0.04,17.49129661,0.332445492,0.726989207,0.094908518,1997.925699,2.813761474,0.000136986,4.578795874,2.799248756,,31062,,1
220,0.956902578,2010.57933,0.00235,0.001563829,1992.674724,3.158539163,0.189802609,2001.828947,2.497617746,0.000524045,0.80947081,1996.186931,0.008912498,1983.299345,0.307088934,16.38340899,0.045954128,17.52532292,0.340314977,0.750527155,0.114964992,1996.419479,2.852982399,0.000174509,4.581765617,2.810859529,,52955,,1
221,0.950713377,2010.714218,0.002334285,0.001505168,1992.590802,2.991984924,0.216529376,2001.869571,2.434067143,0.00045358,0.798500616,1995.946153,0.016146802,1982.502999,0.306109891,16.32282609,0.044054729,17.46793501,0.344283553,0.727494267,0.096113546,1996.762012,3.002431613,0.000147822,4.887674212,2.815398236,,3527,,1
222,0.932778662,2010.535815,0.002254173,0.001139836,1992.781649,2.94303873,0.207399358,2001.778316,2.549067211,0.000412249,0.815559759,1996.562257,0,1983.549159,0.286587472,16.06453977,0.04,18.44715454,0.35973121,0.742854056,0.124778277,1998.068622,2.719077272,0.000136986,5.342109779,2.729419264,,63250,,1
223,0.959952132,2010.701505,0.00235,0.001420722,1992.957289,3.259652633,0.23432914,2001.747832,2.628009394,0.000335957,0.741319915,1997.585329,0,1982.362907,0.291085874,15.82005834,0.04,17.12065588,0.355665094,0.724845875,0.105815273,1996.223524,3.273860993,0.000136986,4.912563182,2.918185382,,32310,,1
224,0.953469174,2010.037555,0.002348638,0.001172861,1992.430974,2.794019601,0.210543454,2001.895077,2.128827682,0.00042323,0.79913828,1996.167905,0.054622537,1982.708335,0.280583721,16.63766221,0.042873799,17.15791433,0.309310502,0.740713798,0.12106565,1998.894294,3.026337816,0.000136986,4.526627074,2.75210785,,38209,,1
225,0.953969287,2011,0.002298981,0.001252775,1991.963987,3.286643908,0.184136214,2003.302128,2.137954092,0.000449917,0.865089169,1994.324027,0,1983.507924,0.307745335,16.51531042,0.04,17.02400476,0.354483783,0.761777283,0.137096435,1997.160127,2.726963763,0.000136986,4.688590161,2.726860005,,41031,,1
226,0.964586202,2010.544337,0.002334971,0.001577329,1992.851775,2.714826151,0.253932667,2004.742475,1.944172171,0.000517111,0.828906773,1995.283455,0.04940677,1983.074009,0.279904122,16.19316853,0.084510133,18.542263,0.327620084,0.706941391,0.088764698,1995.674415,2.928746127,0.000136986,5.086269308,2.381448347,,11657,,1
227,0.96258131,2009.935356,0.002339668,0.00151123,1993.011794,3.145360796,0.22763433,2001.599093,2.186485606,0.000519217,0.858597734,1996.826489,0.101755655,1983.166099,0.265190324,16.27688037,0.04,17.41970711,0.343945428,0.749079166,0.123865619,1999.178603,2.907476513,0.000137432,4.254808383,2.909556733,,23885,,1
228,0.957658128,2011,0.00230111,0.001379238,1992.546329,3.083565816,0.233064741,2001.343094,2.522615518,0.000492999,0.803719531,1996.634665,0,1982.729798,0.328936415,16.22600019,0.04,17.69883504,0.329522938,0.717384175,0.117364931,1997.187275,2.484716125,0.000136986,4.887432254,2.831331435,,46605,,1
229,0.953541041,2010.98956,0.00231041,0.001528889,1992.023433,2.973835573,0.23337168,2001.803189,2.339071423,0.000434181,0.788272648,1994.660521,0.05592976,1982.569248,0.32106151,16.12506738,0.067660139,18.13271581,0.34121997,0.703908679,0.129283828,1997.538429,3.132571395,0.000136986,5.07464236,2.393437271,,13868,,1
230,0.955562937,2010.675294,0.002324576,0.001499343,1992.594471,2.887860199,0.211020584,2001.942034,2.364696022,0.000468493,0.797473929,1995.654045,0,1982.58971,0.308420685,16.30348118,0.044479128,17.57100217,0.335566994,0.731917408,0.102028017,1996.888919,3.051805383,0.000136986,4.996329391,2.992911149,,21626,,1
231,0.953057602,2010.768314,0.002327735,0.001487409,1992.549164,2.997512112,0.201721108,2002.042124,2.423632976,0.000416773,0.790637553,1996.269743,0.035637203,1982.681787,0.314143362,16.33081453,0.049718669,17.69819693,0.34474305,0.71950718,0.093092526,1996.28538,3.0585825,0.000136986,4.52216461,2.716261258,,64179,,1
232,0.951566622,2009.395645,0.00235,0.001397541,1990.802824,2.975556024,0.179183791,2002.817662,2.137578546,0.000529321,0.884714199,1992.949758,0,1982.635987,0.266727985,16.09033925,0.052052173,17.33379258,0.357574551,0.72678077,0.194832672,1998.329286,2.488654732,0.000136986,4.997909132,3.002945055,,34340,,1
233,0.953735318,2010.595457,0.002302272,0.0014037,1994.475071,2.973821837,0.226348823,2001.854168,2.104619072,0.000468153,0.807580233,1994.60832,0,1983.365435,0.296948653,16.33099895,0.066631826,17.4658948,0.311841629,0.732995885,0.097512787,1995.074294,3.085936255,0.000136986,5.120494795,3.014862465,,39509,,1
234,0.962446383,2010.129995,0.00235,0.00148684,1993.205978,3.127796318,0.204071599,2001.361166,1.790209699,0.000355399,0.87807283,1996.61972,0,1983.746214,0.33620274,16.51022688,0.04,17.93334965,0.374428093,0.749970991,0.094688415,1996.236329,2.8426893,0.000136986,4.637445494,3.095773902,,18840,,1
235,0.947669466,2010.371271,0.002279449,0.001383533,1992.090314,2.970974366,0.20490944,2000.948402,2.004671591,0.000465259,0.783031282,1996.341819,0.035916287,1982.226256,0.28719397,15.89854351,0.04,16.92327609,0.304444629,0.678476878,0.096918052,1997.867278,3.480280225,0.000136986,4.900984778,3.067126773,,21400,,1
236,0.954751572,2010.585705,0.00232649,0.001539892,1992.710056,3.039183477,0.217680986,2001.782541,2.365910674,0.000449329,0.79396056,1995.681224,0.001970479,1982.538346,0.306603282,16.26139998,0.040194451,17.49739042,0.339781139,0.724196109,0.098311412,1996.661219,3.085584037,0.000136986,4.909151821,2.828569183,,43359,,1
237,0.957324585,2011,0.00232593,0.001125418,1992.58496,3.529952889,0.207821001,2002.3034,2.299256652,0.000492909,0.779344393,1997.734092,0,1982.883781,0.290194052,16.78958028,0.042318915,17.5376451,0.365436818,0.708721392,0.11237325,1996.39359,2.559526319,0.0001837,5.611126417,3.128888099,,56192,,1
238,0.95001757,2010.615503,0.002333932,0.001386594,1992.487885,2.978939723,0.212753351,2002.213806,2.224855126,0.000417892,0.815459536,1995.334537,0,1982.912769,0.309018287,16.04997058,0.041075379,17.3091596,0.316468611,0.716325931,0.102988803,1996.33806,3.079427855,0.000136986,4.915476089,2.926852447,,18191,,1
239,0.955011742,2010.395523,0.00235,0.001209376,1993.126252,2.85590521,0.196790993,2001.476259,1.9307449,0.00046519,0.742471603,1996.303714,0.07559564,1983.506894,0.317858617,16.07684559,0.043005807,17.36956881,0.357618234,0.72331793,0.144130487,1995.821105,2.940339404,0.000136986,4.924166117,2.699205163,,55797,,1
240,0.950949769,2011,0.002344603,0.001436027,1993.040083,2.864143593,0.183745563,2001.053357,2.522943399,0.000414362,0.7649526,1996.901281,0,1982.236293,0.277875412,16.14977151,0.041216916,17.45397664,0.378261954,0.731659671,0.063940735,1996.846953,2.65601262,0.000136986,4.650944204,2.527985627,,51741,,1
241,0.95543845,2011,0.002342973,0.001184301,1993.985864,2.953748793,0.209185935,2003.19679,2.355341894,0.000425468,0.830528637,1995.144806,0.044954497,1983.295549,0.359132434,16.0056562,0.04,17.17026904,0.328890891,0.72859258,0.103199243,1996.530045,2.999195503,0.000136986,5.30729749,3.134364205,,20926,,1
242,0.951810738,2010.299968,0.002328078,0.001209543,1992.483446,2.948345653,0.241961476,2001.290424,2.49867643,0.000319317,0.774198046,1994.221584,0.009111168,1982.186886,0.33046267,16.28071662,0.04267363,17.24277067,0.35588513,0.729318337,0.102263448,1997.671144,2.980711995,0.000136986,4.77194745,2.868532528,,14552,,1
243,0.964586202,2010.544337,0.002334971,0.001577329,1992.851775,2.714826151,0.253932667,2004.742475,1.944172171,0.000517111,0.828906773,1995.283455,0.04940677,1983.074009,0.279904122,16.19316853,0.084510133,18.542263,0.327620084,0.706941391,0.088764698,1995.674415,2.928746127,0.000136986,5.086269308,2.381448347,,56405,,1
244,0.937639718,2010.960755,0.002306366,0.001587893,1992.186839,2.967374732,0.22150773,2001.469998,2.380804156,0.000483241,0.718734947,1998.984191,0.03544707,1981.371808,0.255260931,16.60478109,0.043757834,18.43613143,0.380867603,0.72037531,0.160978166,1995.999397,3.086900019,0.000145671,4.968937171,2.574940364,,15802,,1
245,0.952272606,2010.67988,0.002329444,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,1996.680484,3.003583202,0.000136986,4.89377618,2.857881347,,59654,,1
246,0.952087073,2010.569233,0.002339189,0.001469518,1992.68342,3.025450656,0.229495789,2001.823102,2.372481573,0.000460164,0.824569739,1995.928395,0.005454164,1982.42921,0.320191628,16.22389011,0.04,17.42905344,0.334823762,0.730791159,0.098345722,1996.799992,2.987435226,0.000136986,4.908571653,2.899413869,,15911,,1
247,0.949535469,2010.488739,0.002325164,0.001587949,1991.790329,2.962314185,0.192908921,2002.313343,2.549666393,0.000455941,0.803448931,1995.180745,0,1982.513248,0.302078881,16.31083793,0.041153973,17.36639304,0.356072226,0.730927239,0.096663559,1996.061701,2.954580445,0.000182729,5.094867964,2.838333163,,41622,,1
248,0.959324424,2010.553072,0.002306838,0.001539336,1992.746915,3.260855252,0.191390579,2002.512486,2.458755122,0.000346317,0.801199822,1995.687746,0,1983.771796,0.287732089,16.23617343,0.081646206,17.69204418,0.354607355,0.721041197,0.056731621,1997.756444,3.182254654,0.000136986,5.108789352,2.834584405,,48878,,1
249,0.946124771,2011,0.002328462,0.001449254,1992.401397,2.819622314,0.202774943,2001.862239,2.428877683,0.000491429,0.809762601,1998.127922,0.013540748,1982.961337,0.318870003,16.15472391,0.047696411,17.61111677,0.329587685,0.710153396,0.141049909,1996.992186,3.181427947,0.000136986,5.00726091,3.02041441,,52715,,1
250,0.951798359,2010.70696,0.002335098,0.001484742,1992.598144,3.04026938,0.229693054,2001.08615,2.382177971,0.000473157,0.857561472,1995.912768,0.000606316,1982.62359,0.308298214,16.32238441,0.043821946,17.41531339,0.340502648,0.718465328,0.123937588,1996.940234,3.137299783,0.000136986,4.906148617,2.983938658,,48285,,1
